RecordingDate	ActPythonBatch	Set	TestingOrder	TadpoleID	Alive	Rep	ActivityStartTemp	ActivityEndTemp	ActLR	HD	ActDirectory	ActDirectory/ActFolder/ActFolder.MP4	Treatment	TreatmentCode	FocalNest	LXtop	LYtop	LXbottom	LYbottom	RXtop	RYtop	RXbottom	RYbottom	Threshold	Kernal_size	Problems	New_Threshold	New_Kernal	New_learning rate	Problem_description	Problem_resolved	Keep_video	Description_if_not_resolved	SVL1	SVL2	SVL3	ACT.Dist.Pixels	ACT.MeanSpeed.Pixels	ACT.MaxSpeed.Pixels	ACT.MaxY
13/07/2019	45	3	48	417	Y	3	25	25.2	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0699/MVI_0699.MP4	NoCompetition	3	47	228	64	322	208	345	68	428	211	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.332	6.306	6.212	19.5	0.0325	5.1	92
14/07/2019	46001	3	48	417	Y	4	24.4	24.5	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0720/MVI_0720.MP4	NoCompetition	3	47	223	65	316	206	347	67	432	207	150	3	Y	90	NA	NA	shadow	Y	Y	manually deleted frame	6.025	6.087	5.964	1855.83	3.098214	111.45	199
15/07/2019	47	3	48	417	Y	5	25.6	25.7	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0740/MVI_0740.MP4	NoCompetition	3	47	223	65	316	206	344	68	430	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.489	6.494	6.225	726.01	1.210017	36.62	201
16/07/2019	42	3	48	417	Y	6	NA	NA	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0855/MVI_0855.MP4	NoCompetition	3	47	199	21	294	163	319	13	411	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.190	6.098	6.012	274.9	0.4581667	54.15	157
11/07/2019	32	3	3	418	Y	1	24.1	24.3	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0936/MVI_0936.MP4	Heterospecific	1	49	210	5	306	151	334	15	421	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.321	4.222	4.462	136.54	0.2275667	22.14	139
12/07/2019	33001	3	3	418	Y	2	24.2	24.3	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0960/MVI_0960.MP4	Heterospecific	1	49	203	9	296	149	324	15	411	156	150	3	Y	70	NA	NA	shadow	Y	Y	NA	4.204	4.152	4.222	119.22	0.1987	28.28	67
13/07/2019	34001	3	3	418	Y	3	24.7	24.9	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0978/MVI_0978.MP4	Heterospecific	1	49	193	6	290	151	317	20	407	156	150	3	Y	150	3	NA	"small tadpole, shadow"	Y	Y	NA	4.932	4.846	4.712	295.36	7.573333	48.17	138
14/07/2019	34b	3	3	418	Y	4	23.4	23.8	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_0997/MVI_0997.MP4	Heterospecific	1	49	200	0	295	141	324	5	413	145	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.421	4.455	4.533	118.58	0.1976333	14.32	107
15/07/2019	35	3	3	418	Y	5	24.9	24.9	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1015/MVI_1015.MP4	Heterospecific	1	49	214	0	308	143	338	9	432	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.980	4.853	4.786	154.57	0.2576167	25	90
16/07/2019	36001	3	3	418	Y	6	24.4	24.6	R	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1036/MVI_1036.MP4	Heterospecific	1	49	217	2	310	142	335	6	424	145	150	3	Y	NA	1	NA	small tadpole	Y	Y	NA	4.478	4.572	4.405	693.92	1.156533	66.03	143
11/07/2019	43	3	39	419	Y	1	24.6	24.8	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0657/MVI_0657.MP4	NoCompetition	3	49	203	51	295	196	325	59	409	198	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.029	6.103	6.09	1674.13	2.790217	82.15	192
12/07/2019	44	3	39	419	Y	2	24.4	24.5	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0677/MVI_0677.MP4	NoCompetition	3	49	222	66	317	208	345	70	432	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.890	7.043	7.098	936.07	1.560117	34.41	167
13/07/2019	45	3	39	419	Y	3	25	25.1	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0698/MVI_0698.MP4	NoCompetition	3	49	228	64	322	208	345	68	428	211	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.823	6.864	6.939	775.7	1.292833	106	192
14/07/2019	46	3	39	419	Y	4	24.1	24.1	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0719/MVI_0719.MP4	NoCompetition	3	49	223	65	316	206	347	67	432	207	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.505	6.698	6.764	142.69	0.2378167	40	194
15/07/2019	47	3	39	419	Y	5	25.4	25.4	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0739/MVI_0739.MP4	NoCompetition	3	49	223	65	316	206	344	68	430	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	7.037	7.123	7.098	52.6	0.08766667	9.22	196
16/07/2019	48	3	39	419	Y	6	24.9	25.1	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0757/MVI_0757.MP4	NoCompetition	3	49	223	65	316	206	344	68	430	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.499	6.342	6.543	349.74	0.5829	57.97	112
11/07/2019	25	3	26	422	Y	1	24.6	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0957/MVI_0957.MP4	Heterospecific	1	47	177	6	278	145	303	1	397	146	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.652	3.735	3.758	1972.95	3.28825	98.18	142
12/07/2019	26	3	26	422	Y	2	24.3	24.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0978/MVI_0978.MP4	Heterospecific	1	47	177	4	275	140	301	2	394	142	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.113	4.257	4.226	138.58	0.2309667	26.17	136
13/07/2019	27	3	26	422	Y	3	24.8	24.9	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0996/MVI_0996.MP4	Heterospecific	1	47	173	0	272	139	298	0	388	141	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.002	4.002	4.002	529.75	0.8829167	61	138
14/07/2019	28001	3	26	422	Y	4	24	24.1	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1014/MVI_1014.MP4	Heterospecific	1	47	177	17	274	160	302	21	389	161	150	3	Y	90	NA	NA	jumps	Y	Y	NA	4.344	4.421	4.231	755.82	1.2597	74.2	153
15/07/2019	29	3	26	422	Y	5	25.2	25.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1034/MVI_1034.MP4	Heterospecific	1	47	178	21	277	158	300	16	390	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.164	4.238	4.321	1769.8	2.949667	82.86	156
16/07/2019	30	3	26	422	Y	6	24.5	24.8	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1056/MVI_1056.MP4	Heterospecific	1	47	159	7	255	152	283	12	372	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.827	3.827	4.081	927.44	1.545733	57.43	146
11/07/2019	43	3	47	423	Y	1	24.9	24.9	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0658/MVI_0658.MP4	NoCompetition	3	47	203	51	295	196	325	59	409	198	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.833	5.954	5.987	753.99	1.25665	60.08	153
12/07/2019	44	3	47	423	Y	2	24.7	24.8	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0678/MVI_0678.MP4	NoCompetition	3	47	222	66	317	208	345	70	432	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.487	5.472	0.412	98.8	0.1646667	21.26	93
13/07/2019	45	3	47	423	Y	3	25	25.2	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0699/MVI_0699.MP4	NoCompetition	3	47	228	64	322	208	345	68	428	211	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.206	6.104	6.123	947.06	1.578433	138.13	201
14/07/2019	40001	3	47	423	Y	4	24.4	24.5	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0812/MVI_0812.MP4	NoCompetition	3	47	200	23	297	164	320	18	410	158	150	3	Y	90	NA	NA	shadow	Y	Y	NA	5.873	5.958	5.868	1026.84	1.7114	129.81	158
15/07/2019	41	3	47	423	Y	5	25.6	25.7	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0832/MVI_0832.MP4	NoCompetition	3	47	199	21	297	163	322	13	412	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.397	6.453	6.398	198.76	0.3312667	21	135
16/07/2019	42	3	47	423	Y	6	NA	NA	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0855/MVI_0855.MP4	NoCompetition	3	47	199	21	294	163	319	13	411	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.048	4.999	5.034	91.53	0.15255	37.01	24
11/07/2019	43	3	16	424	Y	1	24.1	24.3	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0653/MVI_0653.MP4	NoCompetition	3	47	203	51	295	196	325	59	409	198	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.963	5.813	5.843	1104.77	1.841283	22.8	187
12/07/2019	44	3	16	424	Y	2	24.2	24.4	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0674/MVI_0674.MP4	NoCompetition	3	47	222	66	317	208	345	70	432	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.042	5.85	5.99	204.68	0.3411333	56.08	196
13/07/2019	45	3	16	424	Y	3	24.8	24.9	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0695/MVI_0695.MP4	NoCompetition	3	47	228	64	322	208	345	68	428	211	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.241	6.123	6.212	1082.64	1.8044	23.71	172
14/07/2019	46	3	16	424	Y	4	23.5	23.7	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0716/MVI_0716.MP4	NoCompetition	3	47	223	65	316	206	347	67	432	207	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.630	6.423	6.433	10.82	0.01803333	10.82	143
15/07/2019	47001	3	16	424	Y	5	25.2	25.2	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0735/MVI_0735.MP4	NoCompetition	3	47	223	65	316	206	344	68	430	210	150	3	Y	250	5	NA	tracking something else	N	Y	one jump	5.592	5.458	5.544	1233.79	2.056317	114	204
16/07/2019	48	3	16	424	Y	6	24.5	24.8	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0754/MVI_0754.MP4	NoCompetition	3	47	223	65	316	206	344	68	430	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.578	5.697	5.444	159.5	0.2658333	26.17	107
11/07/2019	43	3	24	425	Y	1	24.2	24.3	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0654/MVI_0654.MP4	NoCompetition	3	49	203	51	295	196	325	59	409	198	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.981	5.887	5.889	1443.74	2.406233	58.01	185
12/07/2019	44	3	24	425	Y	2	24.5	24.6	L	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0675/MVI_0675.MP4	NoCompetition	3	49	222	66	317	208	345	70	432	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.580	6.509	6.586	1284.91	2.141517	62	159
13/07/2019	45001	3	24	425	Y	3	24.8	24.9	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0696/MVI_0696.MP4	NoCompetition	3	49	228	64	322	208	345	68	428	211	150	3	Y	130	NA	NA	lighting	Y	Y	NA	6.888	6.89	6.789	758.39	1.263983	20.1	122
14/07/2019	46	3	24	425	Y	4	23.8	24	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0717/MVI_0717.MP4	NoCompetition	3	49	223	65	316	206	347	67	432	207	150	3	N	NA	NA	NA	NA	NA	Y	NA	7.344	7.267	7.212	581.14	0.9685667	22.09	175
15/07/2019	47	3	24	425	Y	5	25.3	25.3	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0737/MVI_0737.MP4	NoCompetition	3	49	223	65	316	206	344	68	430	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.631	6.543	6.772	25.62	0.0427	8.54	168
16/07/2019	48	3	24	425	Y	6	24.4	24.7	R	4	/Volumes/Trini19_HD4/HD4/Act	/Volumes/Trini19_HD4/HD4/Act/MVI_0755/MVI_0755.MP4	NoCompetition	3	49	223	65	316	206	344	68	430	210	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.739	5.945	5.739	235.98	0.3933	72.03	186
11/07/2019	37	3	21	426	Y	1	24.2	24.3	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0748/MVI_0748.MP4	Conspecific	2	47	217	19	316	162	340	12	434	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.420	5.489	5.404	438.33	0.73055	84.05	70
12/07/2019	38001	3	21	426	Y	2	24.5	24.6	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0773/MVI_0773.MP4	Conspecific	2	47	193	24	293	164	315	19	405	159	150	3	Y	70	NA	NA	shadow	Y	Y	NA	4.980	4.762	4.876	746.6	1.244333	23.35	109
13/07/2019	39	3	21	426	Y	3	24.8	24.9	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0791/MVI_0791.MP4	Conspecific	2	47	200	26	296	164	320	18	409	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.570	5.507	5.389	948.54	1.5809	32.25	110
14/07/2019	40	3	21	426	Y	4	23.8	24	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0809/MVI_0809.MP4	Conspecific	2	47	200	23	297	164	320	18	410	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.079	5.123	5.12	108.99	0.18165	22.2	147
15/07/2019	41	3	21	426	Y	5	25.3	25.3	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0829/MVI_0829.MP4	Conspecific	2	47	199	21	297	163	322	13	412	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.887	5.816	6.002	131.25	0.21875	14.87	145
16/07/2019	42001	3	21	426	Y	6	24.4	24.7	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0850/MVI_0850.MP4	Conspecific	2	47	199	21	294	163	319	13	411	154	150	3	Y	60	NA	NA	some jumps	Y	Y	NA	5.034	5.023	5.104	899.83	1.499717	47.1	151
11/07/2019	25	3	10	427	Y	1	24.1	24.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0953/MVI_0953.MP4	Heterospecific	1	47	177	6	278	145	303	1	397	146	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.850	3.85	3.939	1378.41	2.29735	34.21	138
12/07/2019	26	3	10	427	Y	2	24.2	24.4	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0976/MVI_0976.MP4	Heterospecific	1	47	177	4	275	140	301	2	394	142	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.763	3.89	3.89	1846.56	3.0776	82.97	139
13/07/2019	27	3	10	427	Y	3	24.8	24.9	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0994/MVI_0994.MP4	Heterospecific	1	47	173	0	272	139	298	0	388	141	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.906	4.734	4.762	222.9	0.3715	28.16	78
14/07/2019	28	3	10	427	Y	4	23.5	23.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1012/MVI_1012.MP4	Heterospecific	1	47	177	17	274	160	302	21	389	161	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.359	4.377	4.359	147.97	0.2466167	23.32	148
15/07/2019	29003	3	10	427	Y	5	25.2	25.2	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1031/MVI_1031.MP4	Heterospecific	1	47	178	21	277	158	300	16	390	155	150	3	Y	70	NA	NA	shadow	Y	Y	NA	4.410	4.64	4.567	114.99	0.19165	18.44	61
16/07/2019	30	3	10	427	Y	6	24.5	24.8	R	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1052/MVI_1052.MP4	Heterospecific	1	47	159	7	255	152	283	12	372	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.745	3.575	3.654	18.87	0.03145	13.04	144
11/07/2019	37	3	6	428	Y	1	24.1	24.3	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0744/MVI_0744.MP4	NoCompetition	3	49	217	19	316	162	340	12	434	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	7.227	7.062	7.15	316.49	0.5274833	14	113
12/07/2019	38	3	6	428	Y	2	24.2	24.3	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0771/MVI_0771.MP4	NoCompetition	3	49	193	24	293	164	315	19	405	159	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.735	6.733	6.673	168.23	0.2803833	60.01	90
13/07/2019	39002	3	6	428	Y	3	24.7	24.9	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0789/MVI_0789.MP4	NoCompetition	3	49	200	26	296	164	320	18	409	162	150	3	Y	90	NA	NA	shadow jumps	Y	Y	NA	6.804	6.654	6.812	1353.43	2.255717	122	155
14/07/2019	40	3	6	428	Y	4	23.4	23.8	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0807/MVI_0807.MP4	NoCompetition	3	49	200	23	297	164	320	18	410	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.053	6.053	5.862	2658.08	4.430133	137.77	157
15/07/2019	41	3	6	428	Y	5	24.9	24.9	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0825/MVI_0825.MP4	NoCompetition	3	49	199	21	297	163	322	13	412	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.933	5.995	5.912	4.16	0.006933333	3.16	38
16/07/2019	42002	3	6	428	Y	6	24.4	24.6	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0846/MVI_0846.MP4	NoCompetition	3	49	199	21	294	163	319	13	411	154	150	3	Y	130	NA	NA	shadow	N	Y	"one jump in the shadow, if threshold is reduced further particles start being tracked"	6.570	6.613	6.745	1089.31	1.815517	93.34	148
11/07/2019	25	3	18	430	Y	1	24.2	24.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0955/MVI_0955.MP4	Heterospecific	1	47	177	6	278	145	303	1	397	146	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.404	4.423	4.607	3606.19	6.010317	92.2	144
12/07/2019	26	3	18	430	Y	2	24.5	24.6	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0977/MVI_0977.MP4	Heterospecific	1	47	177	4	275	140	301	2	394	142	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.607	3.827	3.765	4202.43	7.00405	97.02	140
13/07/2019	27	3	18	430	Y	3	24.8	24.9	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_0995/MVI_0995.MP4	Heterospecific	1	47	173	0	272	139	298	0	388	141	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.766	3.594	3.684	227.9	0.3798333	21.38	95
14/07/2019	28002	3	18	430	Y	4	23.8	24	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1013/MVI_1013.MP4	Heterospecific	1	47	177	17	274	160	302	21	389	161	150	3	Y	20	NA	NA	"shadow, small tadpole"	Y	Y	NA	4.113	3.944	4.095	722.44	1.204067	37.85	140
15/07/2019	29	3	18	430	Y	5	25.3	25.3	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1033/MVI_1033.MP4	Heterospecific	1	47	178	21	277	158	300	16	390	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.130	3.13	3.233	1254.82	2.091367	97.62	156
16/07/2019	30	3	18	430	Y	6	24.4	24.7	L	1	/Volumes/Trini19_HD4/HD1/Act	/Volumes/Trini19_HD4/HD1/Act/MVI_1054/MVI_1054.MP4	Heterospecific	1	47	159	7	255	152	283	12	372	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	3.848	3.609	3.727	158.22	0.2637	32.14	144
11/07/2019	37	3	38	431	Y	1	24.6	24.8	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0752/MVI_0752.MP4	Conspecific	2	47	217	19	316	162	340	12	434	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.697	4.72	4.566	2.41	0.004016667	1.41	134
12/07/2019	38001	3	38	431	Y	2	24.4	24.5	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0775/MVI_0775.MP4	Conspecific	2	47	201	32	297	169	323	25	412	163	150	3	Y	70	NA	NA	shadow	Y	Y	NA	5.204	5.147	5.373	4488.41	7.480683	97.13	157
13/07/2019	39	3	38	431	Y	3	25	25.1	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0793/MVI_0793.MP4	Conspecific	2	47	200	26	296	164	320	18	409	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.837	4.936	4.876	406.98	0.6783	39.2	146
14/07/2019	40	3	38	431	Y	4	24.1	24.1	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0811/MVI_0811.MP4	Conspecific	2	47	200	23	297	164	320	18	410	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.939	5.739	5.876	229.82	0.3830333	30.36	157
15/07/2019	41	3	38	431	Y	5	25.4	25.4	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0831/MVI_0831.MP4	Conspecific	2	47	199	21	297	163	322	13	412	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.162	6.047	5.998	460.25	0.7670833	46.01	154
16/07/2019	42	3	38	431	Y	6	24.9	25.1	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0854/MVI_0854.MP4	Conspecific	2	47	199	21	294	163	319	13	411	154	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.883	4.713	4.834	994.65	1.65775	110.02	152
11/07/2019	37	3	13	433	Y	1	24.1	24.3	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0746/MVI_0746.MP4	Conspecific	2	47	217	19	316	162	340	12	434	155	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.725	4.657	4.544	99.53	0.1658833	11	144
12/07/2019	38	3	13	433	Y	2	24.2	24.4	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0772/MVI_0772.MP4	Conspecific	2	47	193	24	293	164	315	19	405	159	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.143	6.234	6.396	2926.87	4.878117	114.02	153
13/07/2019	39	3	13	433	Y	3	24.8	24.9	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0790/MVI_0790.MP4	Conspecific	2	47	200	26	296	164	320	18	409	162	150	3	N	NA	NA	NA	NA	NA	Y	NA	5.305	5.324	5.321	17.21	0.02868333	4.12	30
14/07/2019	40	3	13	433	Y	4	23.5	23.7	R	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0808/MVI_0808.MP4	Conspecific	2	47	200	23	297	164	320	18	410	158	150	3	N	NA	NA	NA	NA	NA	Y	NA	4.477	4.378	4.423	0	0	0	0
15/07/2019	35	3	13	433	Y	5	25.2	25.2	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1017/MVI_1017.MP4	Conspecific	2	47	214	0	308	143	338	9	432	147	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.018	6.029	6.194	160.66	0.2677667	38.05	128
16/07/2019	36	3	13	433	Y	6	24.5	24.8	L	2	/Volumes/Trini19_HD4/HD2/Act	/Volumes/Trini19_HD4/HD2/Act/MVI_1038/MVI_1038.MP4	Conspecific	2	47	217	2	310	142	335	6	424	145	150	3	N	NA	NA	NA	NA	NA	Y	NA	6.124	6.048	6.221	24.43	0.04071667	7.07	16
11/07/2019	37001	3	30	434	Y	1	24.6	24.7	L	3	/Volumes/Trini19_HD4/HD3/Act	/Volumes/Trini19_HD4/HD3/Act/MVI_0750/MVI_0750.MP4	NoCompetition	3	49	217	19	316	162	340	12	434	155	150	3	Y	70	NA	NA	"shadow, small, particles"	Y	Y	NA	5.931	5.767	5.987	2291.42	3.819033	111.29	157
